id,text,created_at,lang,source,name,screen_name,bio,us_created_at,followers_count,friends_count,statuses_count,favourites_count,country,country_code,locality,region,sub_region,coordinates,date
1595618799167979520,@derzrk بسبب لقطة القيء,2022-11-24T03:22:21+00:00,ar,twitter,Bucket.AOE,@M62991567,سبحان الله وبحمده سبحان الله العظيم,2019-03-15T11:02:19+00:00,102,722,7038,6004,Iraq,IQ,,,,"33.0, 44.0",2022-11-24
1595474655716020227,@mohammmedjabbar يگولون القصف والمسيرات شاهد مسويه اسهال عندك ومگظيها حفاضات 😂😂,2022-11-23T17:49:35+00:00,ar,twitter,الَـزَّعِــيمُ,@Alzaeim_2006,إذا لم تستطع قول الحق فلا تصفق للباطل,2019-04-03T02:40:43+00:00,412,773,2660,11270,,,,,,,2022-11-23
1595056547637481472,@emad_bajalan جمهور الأرجنتين من البارحة واليوم صاير بيهم أسهال مزمن وصخونة مال عجل,2022-11-22T14:08:10+00:00,ar,twitter,mohameed aqeel,@mohameed_aqee,,2022-10-12T21:29:32+00:00,22,95,316,884,Iraq,IQ,,,,"33.0, 44.0",2022-11-22
1595033116720173057,@thaer350 ذيول أيران صاير بيهم أسهال مزمن وصخونه مال عجل,2022-11-22T12:35:03+00:00,ar,twitter,mohameed aqeel,@mohameed_aqee,,2022-10-12T21:29:32+00:00,22,95,316,884,Iraq,IQ,,,,"33.0, 44.0",2022-11-22
1594988145484898305,"@TheMaanHabib مبتذلة الى ابعد الحدود تريد ان تكون شاكيرا العرب حتى الحركات مستنسخة 
مشاهد تثير القيء",2022-11-22T09:36:21+00:00,ar,twitter,Eng.hasan aletbi. 🇮🇶,@aletbi_2013,,2011-02-07T14:22:04+00:00,193,260,8131,10309,Iraq,IQ,,Diyala Province,,"34.0, 45.0",2022-11-22
1594916846704418816,@MSAlmalik ذيول أيران في البلدان العربية صاير عندهم أسهال مزمن,2022-11-22T04:53:03+00:00,ar,twitter,mohameed aqeel,@mohameed_aqee,,2022-10-12T21:29:32+00:00,22,95,316,884,Iraq,IQ,,,,"33.0, 44.0",2022-11-22
1594769250916392960,⠀ اللهم قلبا سليما عفيفا تقيا نقيا يخشاك سرا وعلانية ⠀  ″,2022-11-21T19:06:33+00:00,ar,twitter,عيد,@aidotb511,قـدْ نجيْدُ آلصَّبـْر .َ !,2014-03-23T18:14:58+00:00,21,183,384,44,Iraq,IQ,,,,"33.0, 44.0",2022-11-21
1594183648537972737,@Jilanq8 الابريج لان كان عندي إسهال قوي اجلكم الله 😂,2022-11-20T04:19:34+00:00,ar,twitter,انكيدو السومري,@inkedoiq,سوف لن أسألك عن دينك ولا معتقدك ولا انتمائك او توجهك سوف ابحث في إنسانيتك لعلني اجد في ذاتك الانسان تاريخ ميلادي 7 الآلاف سنه قبل الميلاد,2018-11-06T09:32:39+00:00,765,846,38474,82650,Iraq,IQ,,,,"33.0, 44.0",2022-11-20
1593971659500920833,@mqasem إسهال 🥱,2022-11-19T14:17:12+00:00,ar,twitter,Haval Zebari ,@haval_zebari,3D Modeling / AR Lens Creator / XR / Snap lens network member,2018-06-22T17:53:26+00:00,401,731,1188,11781,Iraq,IQ,Erbil,Arbīl,,"36.19257, 44.01062",2022-11-19
1593864757316050945,@renas_ali_1977 المكتوب باين من عنوانه والاناء ينضح مافيه ...تقيأ حزب الدعوه الايرانيه الامريكيه هذه القذاره فهل هناك عاقل وحصيف واصيل ينتظر ان ينقلب هذا القيء الى عسل !! الخبيث من يمني الناس بما لايرضاه عقل ولا منطق ...,2022-11-19T07:12:25+00:00,ar,twitter,Sad Flower,@loloflower97,,2012-08-21T14:27:21+00:00,42,35,1739,1270,Iraq,IQ,,,,"33.0, 44.0",2022-11-19
1593821270298300418,@bassem_kadhem68 الخرط مالتك صاير اسهال,2022-11-19T04:19:37+00:00,ar,twitter,🇮🇶3LLAWI🇮🇶,@allawifatlawig1,ابن علي الكرار وشحدة اللي يندك بينة.الحشد الشعبي يمثلني iraqi& proud juve lover&love my sons&bianconiro&,2014-12-19T14:55:32+00:00,223,470,3842,3669,Iraq,IQ,,,,"33.0, 44.0",2022-11-19
1593598611748782081,اكثر فنانة عندها اسهال فني ولا من شاف ولا من درى 🤭 https://t.co/N6iaaTAD1t,2022-11-18T13:34:51+00:00,ar,twitter,hadel latifa🇮🇶 #اقوى_واحدة,@fanslatifa,Loyal fan @latisol,2016-01-29T15:34:07+00:00,2034,189,27983,25047,Iraq,IQ,,,,"33.0, 44.0",2022-11-18
1593301802946072577,"@najimabdulkarem هذه العائلة المافيوية تقوم بتربية أبناءها على القتل وتخويف الناس والضحك عليهم  كلما بان ضعفهم.
هذا نموذج واحد لما فعله القائد وابناءه وأبناء عمومته الذين يتهمون العراقيين بالخيانة الان..باختصار، د1ع1ش هي امتداد لهؤلاء السيكوباثيين Psychopath و أداة انتقام من شعب تقيأ على قبورهم.",2022-11-17T17:55:26+00:00,ar,twitter,Awatef Rasheed,@Awatef_rasheed,"ماجستير في علوم الاجتماع و الجندر، جامعة سانت ماريز في كندا
باحثة في الشأن العراقي.. مدافعة عن العدالة الأجتماعية والسياسية و الإقتصادية",2009-10-28T19:41:20+00:00,6031,1198,5700,7424,Iraq,IQ,,,,"33.0, 44.0",2022-11-17
1593295711835226126,"هذه العائلة المافيوية تقوم بتربية أبناءها على القتل وتخويف الناس والضحك عليهم  كلنا بان ضعفهم.
هذا نموذج واحد لما فعله القائد وابناءه وأبناء عمومته الذين يتهمون العراقيين بالخيانة الان..باختصار، د1ع1ش هي امتداد لهؤلاء السيكوباثيين Psychopath و أداة انتقام من شعب تقيأ على قبورهم. https://t.co/0zIfPmS8PJ",2022-11-17T17:31:14+00:00,ar,twitter,Awatef Rasheed,@Awatef_rasheed,"ماجستير في علوم الاجتماع و الجندر، جامعة سانت ماريز في كندا
باحثة في الشأن العراقي.. مدافعة عن العدالة الأجتماعية والسياسية و الإقتصادية",2009-10-28T19:41:20+00:00,6031,1198,5700,7424,Iraq,IQ,,,,"33.0, 44.0",2022-11-17
1592946168266645505,"@Markus_Fetzger @judge_fair20 المشكلة انكم لا تعرفون الحقائق 
كارتون غامبول كارتون كرنجي مقزز نكاته سامجة شخصياتها معطوبة افكار العمل كأن كاتب ذهب للحمام وهو يكتيها بعد ان أكل تاكو وضلت يطنه تشتكي بعد خروجه من حمام وعاد للحمام ليصبح اسهال فجعل من الاسهال ورقة يكتب بها العمل المعطوب غامبول",2022-11-16T18:22:16+00:00,ar,twitter,Big Boss Man🇮🇶🖖🏼🇵🇸مصطفى,@B_H_O_T_S0,"لا إله إلا الله ولا نعبد إلا إياه مخلصين له الدين ولو كره الكافرون 
|يوتيوبر| معلم المحنكين | Pc Gamer| Mortal Kombat | BERSERK
| JOJOBA |One Punch Man|",2016-12-09T19:22:15+00:00,562,356,29203,42577,,,,,,,2022-11-16
1592932293127319553,صاحب الطقم وربطة العنق ( الگرافة ) وكريمات البشرة والنمص للخدود ( الحفافة ) فشهدنا من هؤلاء نماذج مفتين مفتنين عندهم إسهال كل شيء حلال ، قلوبهم قلوب الشياطين في جثمان إنس والعياذ بالله .,2022-11-16T17:27:08+00:00,ar,twitter,أنس السامرائي,@FATEHON,"شيخ ، وداعية ، وباحث ومحقق في التراث الإسلامي .       
المنهج العلمي : منهج أهل الحديث والأثر .",2012-07-11T09:59:50+00:00,1475,770,2449,8307,Iraq,IQ,,,,"33.0, 44.0",2022-11-16
1592917808295587840,@football_ll55 صار فيه اسهال بسبب الهجمات الي صارت عليه,2022-11-16T16:29:35+00:00,ar,twitter,مرتضى™,@m0rleo,ميسي هو المعيار و آخر سقف ونهاية الطريق.,2017-07-27T22:59:53+00:00,5271,701,92957,25149,,,,,,,2022-11-16
1592848353955844096,"@samirobeid8 لذلك هاذه السلطه كما تقول
وضعتك خلف القضبان بزمن احد رموزها العبادي  خو مانسيت
وطلعت عندك اسهال استمر شهر
ووصلت لحبل، المشنقه وبأعترافك انت بنفسك.... لاتستعجل فهذه السلطه كما تسميها ستفتح ملفك التجسسي، مرة اخرى",2022-11-16T11:53:35+00:00,ar,twitter,هدى هادي الحيدري,@hu_hadi2,لاتوحش النفس بخوف الضنون,2022-01-09T12:11:18+00:00,2080,3136,15830,13174,Iraq,IQ,,,,"33.0, 44.0",2022-11-16
1592709437546196993,"@TratylFy ✍
꒷꒥꒷꒷꒥꒷꒷꒥꒷꒷꒥꒷꒷꒥꒷

وفي رحلةِ البحث عن وِرد
سرّك
دسَسْتُ صواعَ ذكركَ 
في رَحلِ روحي ..
وصرت أطوفُ حواليْه سبعا 
وأنهلُ منه فراتا وزمزم ...

وأذكرُ يحيى وقول الإله لهُ
""خذ الكِتاب بقوّة"" 
وأذكرُ عيسى وأمّه مريم 
لقد كان روح الله تقيّا  ...
آتاهُ الله الحكم صبيّا https://t.co/LGzqkDOXSV",2022-11-16T02:41:35+00:00,ar,twitter,محمد باقر,@mohmed_qr,يا مولاي  ياصاحب  الزمان ادركني,2017-01-08T14:24:00+00:00,6870,5159,139162,123100,Iraq,IQ,,,,"33.0, 44.0",2022-11-16
1592598103580094465,"هناك بعض الحسابات على تويتر
 كل من يقرأ التغريدات المنشوره لاصحابها يصاب بالأشمئزاز 
وتنتابه حالة من القيء بسبب رداءة الأفكار وسذاجة الكلمات التي تعبر عن الشخصيه المريضه لصاحب الحساب",2022-11-15T19:19:11+00:00,ar,twitter,🇮🇶 المغرد العراقي 🇮🇶,@TKLFMMJBR1968,( أن ينصركم الله فلا غالب لكم  ),2021-11-11T10:14:12+00:00,144,638,1063,1102,Iraq,IQ,,,,"33.0, 44.0",2022-11-15
1591773798478794755,@hassawy313 قَتلوا عَبداً زكِيّا .. كانَ للرَبِ تَقِيّا 💔 https://t.co/cibusl1z1C,2022-11-13T12:43:41+00:00,ar,twitter,بيرق,@srhcyjvuj,,2021-06-17T20:26:14+00:00,49,27,2307,39,,,,,,,2022-11-13
1591365471210999810,@Zeyad_IQ الخوف من كلمة صدام وكلمة البعث مسويه عدهم اسهال 🤮,2022-11-12T09:41:09+00:00,ar,twitter,🇮🇶🇮🇶anamalmadany,@UmMoham41006061,عراقية وافتخر 🇮🇶🇮🇶,2022-10-13T07:10:41+00:00,25,147,672,282,Iraq,IQ,,,,"33.0, 44.0",2022-11-12
1591189618183270401,"اللهمَّ قلبًا سليمًا 
   عفيفًا تقيًا نقيًا   
يخشاك سرًا وعلانية..
ياأرحم الراحمين..",2022-11-11T22:02:22+00:00,ar,twitter,الحقوقي خزعل الفريجى,@Khazaal_,ضابط شرطة بكالوريوس قانون خبير جنائي من ألمانيا _فرانكفورت محامي حاليا_بغداد,2018-02-20T20:29:15+00:00,2323,3941,15670,48723,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-11-11
1591011691353235456,"@EmadAlmusafir73 رضوان الله عليه القائد الشهيد 

منو يگدر يحل الحشد ؟
صارت بيهم صخونه من رجع المفسوخه عقودهم واستلموا الكي كارد لحد الان عدهم اسهال مزمن من الخبر",2022-11-11T10:15:21+00:00,ar,twitter,دُرة حـيـدر Dora Haidar,@aiyean90,"ما فقدنا فيك الرَّجاء، حاشاك! هي أضغاثُ أحزان تأتي وتذهبُ
MSC Nuclear Physics

///مع الحشد ضد الكوكب",2021-02-14T15:57:25+00:00,23805,4415,54358,92063,United States,US,,New York,,"43.00035, -75.4999",2022-11-11
1590440651962785792,اللهم قلبا سليما عفيفا تقيا نقيا يخشاك سرا وعلانية ❤️ '◧,2022-11-09T20:26:15+00:00,ar,twitter,علي,@alihmad64,انا الشخص الذي ولد مذبوحا ومهضوما في ابسط حقوقه,2016-06-12T20:32:38+00:00,41,172,346,86,Saudi Arabia,SA,Riyadh,Ar Riyāḑ,,"24.68773, 46.72185",2022-11-09
1590052997593038848,اشعار يسوي اسهال https://t.co/L17Rtq1HBU,2022-11-08T18:45:51+00:00,ar,twitter,محمد البَكَّاء,@Mo_bakaa,Believer,2021-03-16T04:28:49+00:00,17,278,822,1696,Iraq,IQ,,,,"33.0, 44.0",2022-11-08
1590027928083267585,على من لبس العمامة ان يعطي خط الانتساب الى رسول الله حقه وان يكون ورعا تقيا,2022-11-08T17:06:14+00:00,ar,twitter,محب السلام,@petetJJOZI9DXhM,,2018-05-17T06:20:35+00:00,11,93,167,853,Iraq,IQ,,,,"33.0, 44.0",2022-11-08
1589995493895344129,"يجب على المرئ أن يكون تقيا نقياكريما صادقا وفيا صائنا للعشرة والمعروف ، 
فأرض الجحود لاتنبت ولاتثمر ،",2022-11-08T14:57:21+00:00,ar,twitter,وائل ادم,@abdullah40a,‏‏‏درست في العراق,2013-03-08T19:59:30+00:00,1475,4756,14013,38226,Iraq,IQ,,,,"33.0, 44.0",2022-11-08
1589958506320629760,@LaithShubbar ذكرتني دكتور ليث بقول د علي الوردي إذا رأيت شخص تقيا بح صوته يدعوا الى المساواة والعدالة نعتقد بأنه عادلا بطبيعته لكن هذا خطأ لانه مظلوم يدعوا بهذا الشي لكن ان كان ظالما يدعوا الى الصوم والصلاة افضل من ميز الشخصية العراقيه دكتور علي الوردي هذا تناقض في شخصيته,2022-11-08T12:30:22+00:00,ar,twitter,ام حسين,@C3ZCF0wcAX4Kslm,تربويه تخرجت معهد بصره,2020-01-01T17:13:52+00:00,417,1616,2015,2351,Iraq,IQ,,,,"33.0, 44.0",2022-11-08
1589756336136683521,@eagleyes45 يعني شنو بظروف غامضه ؟؟ نشله مثلا ومات لو صار بيه اسهال ؟؟؟,2022-11-07T23:07:01+00:00,ar,twitter,sh.j.Al-adhami شامل الأعظمي🇮🇶,@sh_b_j_a,ملكي الهوى ...متصفح ينتقد فوضى الحكم وحكم الفوضى للعراق ..الذي كان بيوم يلقب بالعظيم .. شخصية غير مؤثرة ولاتريد ان تؤثر بأحد …,2011-02-20T11:42:32+00:00,52126,5603,52359,193401,Iraq,IQ,,,,"33.0, 44.0",2022-11-07
1589711009555812354,@T4BIQ @ManUtd_AR اي بس السير ما جان يخاف من البايرن مثلكم سوو بيكم اسهال 🥴😂,2022-11-07T20:06:54+00:00,ar,twitter,hayder abdulameer,@DrHayder88,,2020-10-04T20:58:25+00:00,8,57,1184,1256,Iraq,IQ,,,,"33.0, 44.0",2022-11-07
1589314511097729025,"إذا جاع السياسي أكل شعاراته..
 وإن شبِع تقيّأ شعاراته..!!",2022-11-06T17:51:22+00:00,ar,twitter,Albidhani.kadhim,@albidhani,"‏‏‏‏‏مستشار في حل النزاعات الدوليه-
كلية كامبيردج، وباحث في مجال العداله الجنائيه.مهتم بنشر قيم حقوق الانسان والتسامح والتعايش السلمي",2019-10-27T09:09:42+00:00,18381,13962,15219,64643,Iraq,IQ,,,,"33.0, 44.0",2022-11-06
1589095527429410816,"إن العين لتدمع والقلب ليحزن، ولا نقول إلا ما يرضي ربنا، وإنا لفراقك يا محمود لمحزونون
 إنا لله وإنا اليه راجعون.
أعزي نفسي بفقد الاخ والصديق محمود احمد عبدالله الجميلي .
 اللهم أشهد باني عرفته تقياً صادقاً فابدله داراً خيرًا من داره وأهلًا خيرًا من أهله وأدخله الجنة من غير حساب https://t.co/QYOgq2t3zO",2022-11-06T03:21:12+00:00,ar,twitter,د. سلمان الجميلي,@jumaili_salman,استاذ علوم سياسية سابق في جامعة بغداد- سياسي عراقي -وزير التخطيط الأسبق - عضو مجلس النواب العراقي للدورتين الاولى والثانية,2019-08-17T23:16:12+00:00,10652,368,622,464,Iraq,IQ,,,,"33.0, 44.0",2022-11-06
1588611967123611652,{تلك الجنة التي نورث من عبادنا من كان تقيا} ·,2022-11-04T19:19:42+00:00,ar,twitter,ابن بغداد,@wathqwathq41,الميت بلحلم تفسيرة عمرة يطول بس الميت بحبك شنهو تفسيرة,2012-06-14T10:11:26+00:00,161,1294,1884,25,Iraq,IQ,,,,"33.0, 44.0",2022-11-04
1588493612580495361,@SlideForAll وراها اسهال مباشرة 🤣🤣,2022-11-04T11:29:24+00:00,ar,twitter,Ali G,@AliG41519544,يمنع دخول الذيول .... حسابي البديل,2022-11-04T08:22:11+00:00,179,672,275,279,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-11-04
1588294425427562498,"قال رسول الله(ص): يا ابن مسعود عليك بالسكينة و الوقار و كن سهلا لينا عفيفا مسلما تقيا نقيا بارا طاهرا مطهرا صادقا خالصا   

المصدر : بحار الأنوار",2022-11-03T22:17:54+00:00,ar,twitter,-,@alm9v,‏Aum'er🐓 | MIS Student | You cannot protect yourself from sadness without protecting yourself from happiness,2020-01-29T21:41:26+00:00,144,222,23060,3194,Iraq,IQ,Karbala,Karbalāʼ,,"32.61603, 44.02488",2022-11-03
1587926304594178049,"إن من يرصد ما في نظرتيك،
 من ولوع في خشوع أسرا
يفهم الجرح الذي في بُردتيك،
 يا شهيدًا في الهوى ما أجِرا
سيدي يا أطهر الناس يدين
وأعفّ الناس خفّاقاً وعين
من معاني حسنٍ أو من حسين
ملأ الحب تقيّاً جانحيك، ليُحبّا 
شرط أن لا يؤسرا
إن نبراس الهوى وقفٌ عليك،
 أنت في الحبّ ترى ما لا نرى",2022-11-02T21:55:07+00:00,ar,twitter,نور كريم,@it0noor,البكاءُ وضوء القلب,2019-03-25T22:33:57+00:00,1411,580,27721,33923,Iraq,IQ,,,,"33.0, 44.0",2022-11-02
1587660808959365120,اللهم قلبًا تقيًا نقيًا طاهرًا يخشاك سرًا وعلانيه 🤍 https://t.co/OqZxnHZiLi,2022-11-02T04:20:08+00:00,ar,twitter,Ali Iraqi 🇮🇶,@lylrqy44164859,"- قُلْ لأُمنياتِك المُستَحِيلَة  
 ﴿ وَكَانَ اللَّهُ عَلَى كُلِّ شَيْءٍ مُقْتَدِرًا ﴾",2022-09-17T22:33:01+00:00,208,332,3727,12052,Iraq,IQ,,,,"33.0, 44.0",2022-11-02
1587548969173123072,@KutaibaMahdi اوداعتك قنيبة العزيز اكو واحد اول من حرف اسمة ( حيدر الرزنجي ) رهب كاعد لازم التلفون ويمشي وره السوداني . الريس طب للحمام الريس شطف الريس طلع الريس رجع للحمام الريس بيه اسهال الريس دخل للمطبخ الريس طلع من المطبخ يا اخي امكانية شنننططحي لوزي .,2022-11-01T20:55:44+00:00,ar,twitter,safaalasdee,@safaalasdee,عراقي .. مهتم بالرياضة البدنية وبرامج التخسيس و الدايت وبناء الاجسام ...,2020-01-10T16:25:46+00:00,213,273,710,962,Iraq,IQ,,,,"33.0, 44.0",2022-11-01
1587529804361994242,@Al_ardwi صار اسهال,2022-11-01T19:39:34+00:00,ar,twitter,ابو ياسر,@z2_r1o,الطّمأنينة الأعمق، أنّ الله يعلَمُ ما في الصّدور 🍂🖤,2020-06-30T07:36:21+00:00,91,288,448,305,Iraq,IQ,,,,"33.0, 44.0",2022-11-01
1587472084254482432,@mhmdhtab65 نبيل كاعد بالتواليت اسهال,2022-11-01T15:50:13+00:00,ar,twitter,1🦅 ࿗,@C4jji,عندما يتبول الطغاة على الشعوب يأتي دور الإعلام ليقنعهم أن السماء تمطر.,2022-07-30T12:29:24+00:00,177,671,17551,671,Iraq,IQ,,,,"33.0, 44.0",2022-11-01
1587450086711345153,اللهُمَّ قلبًا سليمًا، عفيفًا، تقيًا، نقيًا، يخشاك سرًا وعلانية.,2022-11-01T14:22:48+00:00,ar,twitter,Sajjad,@Sajjad13709703,Dreamer 🪸,2020-07-24T14:38:15+00:00,63,198,6321,12307,Iraq,IQ,,,,"33.0, 44.0",2022-11-01
1587344194582069248,( تِلْكَ الْجَنَّةُ الَّتِي نُورِثُ مِنْ عِبَادِنَا مَنْ كَانَ تَقِيّاً ) من أول مؤهلات دخول الجنة تقوى الله عز وجل، أن يُطاع فلا يُعصى وأن يُذكر فلا يُنسى وأن يُشكر فلا يُكفر. https://t.co/dCCezeQYEE,2022-11-01T07:22:02+00:00,ar,twitter,صدقة جارية لمن سبقني,@Alandolosy,‏‏‏جعلت هذا الحساب يغرد باﻵيات القرانية والدعاء واﻻحاديث صدقة على روح أخي وشقيق روحي وإلى من فارقوني إلى الله,2013-02-12T13:52:30+00:00,14,4,49560,0,Iraq,IQ,Al Fallūjah,Anbar,,"33.35581, 43.78612",2022-11-01
1587332593124622342,@falah_hussein72 صار عندك إسهال مال تغريدات شيخ ! هاي لتفريغ الشحنات السلبية ؟,2022-11-01T06:35:56+00:00,ar,twitter,Mohamed Al-Hussaini,@MOHHD88,أُفَكِرُ بصوتٍ عال - مُفارِق للجـماعة | دكتوراه في تاريخ وفلسفة الأديان المُقارنة | مهتم في شؤون السياسة والحوار وتعزيز اﻟسّلم المجتمعيّ ..#تشريني_جدًا,2012-08-23T04:00:14+00:00,3434,770,84220,64661,Iraq,IQ,,,,"33.0, 44.0",2022-11-01
1586793761782304768,@SOLOprivete اتفق يسوي اسهال,2022-10-30T18:54:48+00:00,ar,twitter,🌌Abdullah☕🇮🇶‏‎‎‏‎‎‏‎‎,@Abdoo_t8,"جيف سابقا..
ما عندي محتوى انشر اي شي + سحبة",2020-02-26T21:52:57+00:00,389,206,22275,74198,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-10-30
1586731225712152576,"لا تطمح لأن تكون تقياً فقط ،،🙏
 بل و اجعلني للمتقين إماماً ..🫂
تحتاج همة عالية ..💪💚",2022-10-30T14:46:18+00:00,ar,twitter,Enas𐎀𐎊𐎐𐎒,@Enas94611701,"والقيت عليك محبة مني.....369🌬
اكتب مايجول بخاطري واكتشافاتي العظيمة في الحياة 🕊️
واعيه 🌿💚
عظيمة ❤️‍🔥
مفترسة🙂
طاقية🌿
ويكيبيديا متحركة 💫",2020-12-27T03:36:09+00:00,339,197,904,2501,Iraq,IQ,,,,"33.0, 44.0",2022-10-30
1586400374654922753,@alasfh0 زادك الله تقيا وإيمان وأعلى مقامك بين خلقه 🙏,2022-10-29T16:51:37+00:00,ar,twitter,محمد فندي Muhammed fndy,@7sbdZP0GeLVD8NU,"الإنسانيه غايه وليست وسيله لتحقيق غايه 
كما تدين تدان .. عش في الدنيا كعابر سبيل .. لا تظلم ولا تتسبب في ألم من أحبوك يوما ما ..",2021-08-21T19:03:06+00:00,300,183,12337,12943,Iraq,IQ,,,,"33.0, 44.0",2022-10-29
1586318776207052800,@ahmadabdulsada ابو رغيف مسوي بيكم إسهال,2022-10-29T11:27:23+00:00,ar,twitter,🇮🇶 الـصـ ـفـ ـار,@Najfi4ever,كن من تكون لايهمني دينك او قوميتك … البعثي والولائي لاتابعني احسنلك,2022-06-18T19:29:34+00:00,91,211,6510,310,Iraq,IQ,,,,"33.0, 44.0",2022-10-29
1586267619610759168,@BarhamSalih دولة وفخامة وسيادة ومعالي وووو جميع المفردات السابقة لا علاقة لها بكم ولاتليق بشخصكم.. مللنا منكم حد القيء,2022-10-29T08:04:06+00:00,ar,twitter,فائزة المالكي,@Jog5BwWmmU81Xtl,‏‏‏‏هندسة ميكانيك,2021-01-06T08:22:11+00:00,322,9,5910,13512,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-10-29
1586056522890588161,هسه ماعرفنه عنده قبض لو اسهال https://t.co/xWCjIogs7Y,2022-10-28T18:05:17+00:00,ar,twitter,علي,@aare223,,2021-08-27T16:17:31+00:00,1143,1553,755,936,Iraq,IQ,Karbala,Karbalāʼ,,"32.61603, 44.02488",2022-10-28
1585968303591358466,@Al_ardwi علاج يساعدك على القيء,2022-10-28T12:14:44+00:00,ar,twitter,eng.karar,@engkarar3,الحياة محطة اخترت لها بعقلي وبعض الاستعانه قِطارها الذي اركب,2019-01-14T19:40:59+00:00,95,611,382,169,Iraq,IQ,,,,"33.0, 44.0",2022-10-28
1585284560719429633,@danielle3__ يارب بلقيس يجيها اسهال وماتقابل جونغكوك 😭وحدو الدعاء,2022-10-26T14:57:47+00:00,ar,twitter,『v』,@TEBA_9597,"@BTS_twt
BTS are seven🌟⁷
ˢᵗᶦˡˡ ʷᶦᵗʰ ʸᵒᵘ ꕤ,💜
ˢᶤᶰᵍᵘˡᵃʳᶤᵗʸ,ꕤ💚
🔴⤴️ممهدين الطريق.!🔥",2022-05-23T11:26:11+00:00,5,98,211,1449,Iraq,IQ,,,,"33.0, 44.0",2022-10-26
1585170582244425728,عش تقيا، نقيا، قويا، رفيقا، رقيقا، عزيزا، بسيطا، حنونا، طيبا، مسالما، عفيفا، صادقا، وفيا، راضيا، زاهيا، صابرا، قنوعا، زاهدا، بريئا، بشوشا، ودودا، عفويا، لطيفا، لينا، كريما، أصيلا، سعيدا، جميلا، ضاحكا، مستبشرا,2022-10-26T07:24:52+00:00,ar,twitter,naildhiaa,@dhiaanail122,,2014-12-10T13:52:02+00:00,9,116,510,11,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-10-26
1585024069174325249,@3__wr @2rnn_ حب اسهال ههههههههههههههههههههههههههههههههههههههههههههه,2022-10-25T21:42:41+00:00,ar,twitter,وائل,@qlll_2,أنا عكاز نفسي من الميله.,2021-09-30T01:37:50+00:00,10219,7931,50298,53654,,,,,,,2022-10-25
1584626956594995200,"يكلك هيثم الجبـــوري
صار عنده اسهال هسه",2022-10-24T19:24:42+00:00,ar,twitter,𝗔𝗹𝗶 𝗠𝗮𝗵𝗱𝗶,@ali80046,مهتم بالشأن السياسي والعسكري في العراق والمنطقة,2020-07-21T19:13:17+00:00,4211,2928,1625,5637,Iraq,IQ,,,,"33.0, 44.0",2022-10-24
1584528622890921990,كل مالزم كول diarrhea ام الفيضان ... كوليرا منتشرة شوية انتبهو من اكل البره و عقمو الاكل و الخضرة,2022-10-24T12:53:57+00:00,ar,twitter,Ahmad Alusi,@XanderCage69,MD ( mental distortion ),2011-03-23T19:21:31+00:00,254,258,2936,1553,Iraq,IQ,,,,"33.0, 44.0",2022-10-24
1584490359765098497,@alsumariatv @samerjawad هو لو ما امريكا تحتل العراق وتسقط حكومة شرعية عضو بالامم المتحدة نشوف جهرتك لك جنت من يندك بابكم  ييصير عندك اسهال هسه صرت قيادي وتنظر امده الزمن الاغبر الي عرفنه عليكم ياسفلة,2022-10-24T10:21:54+00:00,ar,twitter,حبزبوز,@zflmt4,حبزبوز صفحة  ساخرة,2022-09-03T17:30:00+00:00,2,30,42,0,Iraq,IQ,,,,"33.0, 44.0",2022-10-24
1583903229523292161,"@mariams49535056 بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ
وَحَنَانًا مِنْ لَدُنَّا وَزَكَاةً ۖ وَكَانَ تَقِيًّا",2022-10-22T19:28:52+00:00,ar,twitter,🇮🇶الہكُہسہاء_الہيہمانيہ,@AlksaAlymany,"#بسم_رب_الأقصى🇵🇸
وَأَعِنّا عَلى ذلِكَ بِفَتْحٍ مِنْكَ تُعَجِّلُهُ وَبِضُرٍ تَكْشِفُهُ 🤲
🌿
وعلى راية علي ع:
(#هذا_علي_والهدى_يقوده * #من_خير_فتيان_قريش_ع",2022-07-22T17:37:52+00:00,971,126,12000,31459,,,,,,,2022-10-22
1583898040225890304,@safaasde3 بالله صار بيكم اسهال😂,2022-10-22T19:08:14+00:00,ar,twitter,sajadsaad,@sajadsa45503705,"College of Agricultural Science andسجاد  سعد  Engineering  

 فقط كن إنسان",2019-12-02T11:01:40+00:00,231,379,5653,18289,Iraq,IQ,,,,"33.0, 44.0",2022-10-22
